v8-version,8,4,371,23,-node.88,0
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/OSServices.framework/Versions/A/OSServices,0x7ff80d7d7890,0x7ff80d7fc2f3,23150592
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SearchKit.framework/Versions/A/SearchKit,0x7ff80dd4a920,0x7ff80dd9be10,23150592
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/AE.framework/Versions/A/AE,0x7ff807fbea70,0x7ff80801d620,23150592
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/LaunchServices.framework/Versions/A/LaunchServices,0x7ff801ed73a0,0x7ff8020b9d2c,23150592
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/DictionaryServices.framework/Versions/A/DictionaryServices,0x7ff80e295420,0x7ff80e2d5770,23150592
shared-library,/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/SharedFileList.framework/Versions/A/SharedFileList,0x7ff80a0e36dd,0x7ff80a1004d4,23150592
shared-library,/System/Library/Frameworks/Security.framework/Versions/A/Security,0x7ff80404efd0,0x7ff80432d310,23150592
shared-library,/System/Library/Frameworks/SystemConfiguration.framework/Versions/A/SystemConfiguration,0x7ff8024dce40,0x7ff80254cd90,23150592
shared-library,/usr/lib/libapple_nghttp2.dylib,0x7ff80ddd5830,0x7ff80dde573a,23150592
shared-library,/usr/lib/libcompression.dylib,0x7ff80de09580,0x7ff80de69b07,23150592
shared-library,/usr/lib/libnetwork.dylib,0x7ff8061cefc0,0x7ff8061cefc0,23150592
shared-library,/usr/lib/libsqlite3.dylib,0x7ff807c3c370,0x7ff807dfb80a,23150592
shared-library,/System/Library/Frameworks/Foundation.framework/Versions/C/Foundation,0x7ff8027f4820,0x7ff802f1b784,23150592
shared-library,/System/Library/Frameworks/Network.framework/Versions/A/Network,0x7ff80803f110,0x7ff808b2ef4a,23150592
shared-library,/usr/lib/libCoreEntitlements.dylib,0x7ffb1e2093ac,0x7ffb1e20f647,23150592
shared-library,/System/Library/PrivateFrameworks/MessageSecurity.framework/Versions/A/MessageSecurity,0x7ffb0bb41b50,0x7ffb0bb61feb,23150592
shared-library,/System/Library/PrivateFrameworks/ProtocolBuffer.framework/Versions/A/ProtocolBuffer,0x7ff807c22df0,0x7ff807c36580,23150592
shared-library,/usr/lib/libMobileGestalt.dylib,0x7ff80658e0c0,0x7ff8065ce227,23150592
shared-library,/System/Library/PrivateFrameworks/AppleFSCompression.framework/Versions/A/AppleFSCompression,0x7ff80d7b0800,0x7ff80d7bc06a,23150592
shared-library,/usr/lib/libcoretls.dylib,0x7ff80d0f4ea0,0x7ff80d107849,23150592
shared-library,/usr/lib/libcoretls_cfhelpers.dylib,0x7ff80e2fe0a8,0x7ff80e2fedf2,23150592
shared-library,/usr/lib/libpam.2.dylib,0x7ff80de02cf8,0x7ff80de05f22,23150592
shared-library,/usr/lib/libxar.1.dylib,0x7ff80e36bb90,0x7ff80e377ab3,23150592
shared-library,/System/Library/PrivateFrameworks/CoreAutoLayout.framework/Versions/A/CoreAutoLayout,0x7ff80a10ce90,0x7ff80a142250,23150592
shared-library,/System/Library/Frameworks/DiskArbitration.framework/Versions/A/DiskArbitration,0x7ff808e82830,0x7ff808e88196,23150592
shared-library,/usr/lib/libarchive.2.dylib,0x7ff80dcc2650,0x7ff80dd34e49,23150592
shared-library,/usr/lib/libxml2.2.dylib,0x7ff80a154a90,0x7ff80a213dc8,23150592
shared-library,/usr/lib/liblangid.dylib,0x7ff80c3ed3ee,0x7ff80c3eddb6,23150592
shared-library,/System/Library/Frameworks/Combine.framework/Versions/A/Combine,0x7ff8122a83d0,0x7ff81237ddf0,23150592
shared-library,/usr/lib/swift/libswiftCore.dylib,0x7ff8103d1c60,0x7ff81078f614,23150592
shared-library,/usr/lib/swift/libswiftCoreFoundation.dylib,0x7ff9062ed550,0x7ff9062f2110,23150592
shared-library,/usr/lib/swift/libswiftDarwin.dylib,0x7ff9042aa110,0x7ff9042ae39a,23150592
shared-library,/usr/lib/swift/libswiftDispatch.dylib,0x7ff815c21f50,0x7ff815c3131e,23150592
shared-library,/usr/lib/swift/libswiftIOKit.dylib,0x7ff906308c70,0x7ff906308fab,23150592
shared-library,/usr/lib/swift/libswiftObjectiveC.dylib,0x7ff81805c810,0x7ff81805e10a,23150592
shared-library,/usr/lib/swift/libswiftXPC.dylib,0x7ff9062feb20,0x7ff9063062c0,23150592
shared-library,/usr/lib/swift/libswift_Concurrency.dylib,0x7ffb1f21fd30,0x7ffb1f256525,23150592
shared-library,/usr/lib/swift/libswift_StringProcessing.dylib,0x7ffb1f35f760,0x7ffb1f3dc288,23150592
shared-library,/usr/lib/swift/libswiftos.dylib,0x7ff818060320,0x7ff818072c00,23150592
